#timestamp, p_RS_R_x [m], p_RS_R_y [m], p_RS_R_z [m], q_RS_w [], q_RS_x [], q_RS_y [], q_RS_z [], v_RS_R_x [m s^-1], v_RS_R_y [m s^-1], v_RS_R_z [m s^-1], b_w_RS_S_x [rad s^-1], b_w_RS_S_y [rad s^-1], b_w_RS_S_z [rad s^-1], b_a_RS_S_x [m s^-2], b_a_RS_S_y [m s^-2], b_a_RS_S_z [m s^-2]
1403636585338555648,4.680855,-1.755765,1.035687,0.571305,-0.174698,-0.790326,-0.135973,0.010216,0.032293,-0.539256,-0.003172,0.021267,0.078502,-0.025268,0.136722,0.075605
1403636585343555328,4.680908,-1.755609,1.032985,0.570981,-0.174358,-0.790584,-0.136276,0.010771,0.029973,-0.541507,-0.003172,0.021267,0.078502,-0.025268,0.136722,0.075605
1403636585348555520,4.680963,-1.755463,1.030272,0.570668,-0.174066,-0.790836,-0.136497,0.011277,0.028303,-0.543567,-0.003172,0.021267,0.078502,-0.025268,0.136722,0.075605
1403636585353555456,4.681020,-1.755323,1.027551,0.570360,-0.173844,-0.791082,-0.136641,0.011772,0.027600,-0.544729,-0.003172,0.021267,0.078502,-0.025268,0.136722,0.075605
1403636585358555648,4.681080,-1.755186,1.024827,0.570056,-0.173691,-0.791319,-0.136729,0.012210,0.027531,-0.544924,-0.003172,0.021267,0.078502,-0.025268,0.136722,0.075605
1403636585363555328,4.681141,-1.755048,1.022104,0.569760,-0.173576,-0.791545,-0.136802,0.012237,0.027573,-0.544279,-0.003172,0.021267,0.078502,-0.025268,0.136722,0.075605
1403636585368555520,4.681201,-1.754910,1.019386,0.569461,-0.173482,-0.791765,-0.136893,0.011766,0.027498,-0.542985,-0.003172,0.021267,0.078502,-0.025268,0.136722,0.075605
1403636585373555456,4.681259,-1.754773,1.016675,0.569158,-0.173404,-0.791982,-0.137003,0.011133,0.027431,-0.541601,-0.003172,0.021267,0.078502,-0.025268,0.136722,0.075605
1403636585378555648,4.681312,-1.754635,1.013969,0.568857,-0.173340,-0.792191,-0.137123,0.010323,0.027612,-0.540551,-0.003172,0.021267,0.078502,-0.025268,0.136722,0.075605
1403636585383555328,4.681362,-1.754496,1.011269,0.568552,-0.173291,-0.792401,-0.137240,0.009405,0.027914,-0.539603,-0.003172,0.021267,0.078502,-0.025268,0.136722,0.075605
1403636585388555520,4.681406,-1.754357,1.008574,0.568229,-0.173251,-0.792621,-0.137353,0.008524,0.028060,-0.538483,-0.003172,0.021267,0.078502,-0.025268,0.136722,0.075605
1403636585393555456,4.681447,-1.754217,1.005884,0.567890,-0.173203,-0.792856,-0.137461,0.007655,0.027879,-0.537156,-0.003172,0.021267,0.078502,-0.025268,0.136722,0.075605
1403636585398555392,4.681484,-1.754079,1.003203,0.567546,-0.173120,-0.793103,-0.137567,0.007084,0.027111,-0.535327,-0.003172,0.021267,0.078502,-0.025268,0.136722,0.075605
1403636585403555328,4.681519,-1.753948,1.000532,0.567201,-0.172977,-0.793362,-0.137670,0.007213,0.025454,-0.533177,-0.003172,0.021267,0.078502,-0.025268,0.136722,0.075605
1403636585408555520,4.681557,-1.753827,0.997870,0.566862,-0.172764,-0.793636,-0.137757,0.008011,0.022782,-0.531625,-0.003172,0.021267,0.078502,-0.025268,0.136722,0.075605
1403636585413555456,4.681602,-1.753722,0.995214,0.566537,-0.172493,-0.793919,-0.137809,0.009642,0.019340,-0.530845,-0.003172,0.021267,0.078502,-0.025268,0.136722,0.075605
1403636585418555392,4.681657,-1.753634,0.992560,0.566221,-0.172180,-0.794214,-0.137799,0.012316,0.015686,-0.530860,-0.003172,0.021267,0.078502,-0.025268,0.136722,0.075605
1403636585423555584,4.681727,-1.753565,0.989903,0.565903,-0.171851,-0.794528,-0.137709,0.015927,0.012180,-0.531877,-0.003172,0.021267,0.078502,-0.025268,0.136722,0.075605
1403636585428555520,4.681817,-1.753512,0.987240,0.565576,-0.171520,-0.794860,-0.137545,0.020221,0.009044,-0.533265,-0.003172,0.021267,0.078502,-0.025268,0.136722,0.075605
1403636585433555712,4.681931,-1.753473,0.984570,0.565240,-0.171199,-0.795207,-0.137323,0.025029,0.006397,-0.534488,-0.003172,0.021267,0.078502,-0.025268,0.136722,0.075605
1403636585438555392,4.682068,-1.753447,0.981896,0.564893,-0.170905,-0.795563,-0.137058,0.029940,0.004006,-0.535473,-0.003172,0.021267,0.078502,-0.025268,0.136722,0.075605
1403636585443555584,4.682229,-1.753433,0.979217,0.564541,-0.170631,-0.795921,-0.136769,0.034303,0.001660,-0.536100,-0.003172,0.021267,0.078502,-0.025268,0.136722,0.075605
1403636585448555520,4.682409,-1.753431,0.976536,0.564185,-0.170371,-0.796280,-0.136474,0.037872,-0.000892,-0.536113,-0.003172,0.021267,0.078502,-0.025268,0.136722,0.075605
1403636585453555456,4.682605,-1.753443,0.973856,0.563833,-0.170123,-0.796634,-0.136174,0.040663,-0.003742,-0.535737,-0.003172,0.021267,0.078502,-0.025268,0.136722,0.075605
1403636585458555392,4.682814,-1.753469,0.971179,0.563491,-0.169884,-0.796979,-0.135874,0.042845,-0.006719,-0.535067,-0.003172,0.021267,0.078502,-0.025268,0.136722,0.075605
1403636585463555584,4.683033,-1.753509,0.968507,0.563150,-0.169654,-0.797320,-0.135573,0.044632,-0.009278,-0.533736,-0.003172,0.021267,0.078502,-0.025268,0.136722,0.075605
1403636585468555520,4.683260,-1.753559,0.965844,0.562805,-0.169443,-0.797659,-0.135273,0.046069,-0.010831,-0.531760,-0.003172,0.021267,0.078502,-0.025268,0.136722,0.075605
1403636585473555456,4.683493,-1.753615,0.963191,0.562449,-0.169248,-0.798001,-0.134988,0.047213,-0.011443,-0.529372,-0.003172,0.021267,0.078502,-0.025268,0.136722,0.075605
1403636585478555392,4.683731,-1.753672,0.960551,0.562065,-0.169069,-0.798352,-0.134737,0.048073,-0.011489,-0.526392,-0.003172,0.021267,0.078502,-0.025268,0.136722,0.075605
1403636585483555584,4.683973,-1.753728,0.957928,0.561655,-0.168899,-0.798714,-0.134514,0.048759,-0.011065,-0.522857,-0.003172,0.021267,0.078502,-0.025268,0.136722,0.075605
1403636585488555520,4.684218,-1.753782,0.955324,0.561232,-0.168716,-0.799084,-0.134310,0.049216,-0.010368,-0.519065,-0.003172,0.021267,0.078502,-0.025268,0.136722,0.075605
1403636585493555456,4.684465,-1.753833,0.952739,0.560801,-0.168515,-0.799460,-0.134128,0.049506,-0.009864,-0.514761,-0.003172,0.021267,0.078502,-0.025268,0.136722,0.075605
1403636585498555392,4.684714,-1.753881,0.950177,0.560369,-0.168300,-0.799836,-0.133962,0.050226,-0.009696,-0.509989,-0.003172,0.021267,0.078502,-0.025268,0.136722,0.075605
1403636585503555584,4.684969,-1.753931,0.947639,0.559952,-0.168076,-0.800205,-0.133785,0.051497,-0.010088,-0.505199,-0.003172,0.021267,0.078502,-0.025268,0.136722,0.075605
1403636585508555520,4.685231,-1.753985,0.945124,0.559556,-0.167848,-0.800566,-0.133574,0.053380,-0.011529,-0.500699,-0.003172,0.021267,0.078502,-0.025268,0.136722,0.075605
1403636585513555456,4.685504,-1.754049,0.942631,0.559181,-0.167619,-0.800920,-0.133306,0.056061,-0.014229,-0.496593,-0.003172,0.021267,0.078502,-0.025268,0.136722,0.075605
1403636585518555392,4.685793,-1.754129,0.940157,0.558824,-0.167393,-0.801275,-0.132956,0.059435,-0.017834,-0.493093,-0.003172,0.021267,0.078502,-0.025268,0.136722,0.075605
1403636585523555584,4.686100,-1.754229,0.937699,0.558472,-0.167156,-0.801643,-0.132518,0.063474,-0.021914,-0.490215,-0.003172,0.021267,0.078502,-0.025268,0.136722,0.075605
1403636585528555520,4.686429,-1.754349,0.935255,0.558112,-0.166896,-0.802032,-0.132010,0.068153,-0.026153,-0.487355,-0.003172,0.021267,0.078502,-0.025268,0.136722,0.075605
1403636585533555456,4.684823,-1.750436,0.930543,0.557716,-0.166544,-0.802442,-0.131543,0.064727,-0.013939,-0.495380,-0.003172,0.021267,0.078502,-0.025268,0.136727,0.075606
1403636585538555392,4.685159,-1.750515,0.928075,0.557341,-0.166224,-0.802864,-0.130959,0.069740,-0.017682,-0.491781,-0.003172,0.021267,0.078502,-0.025268,0.136727,0.075606
1403636585543555584,4.685520,-1.750612,0.925627,0.556965,-0.165865,-0.803297,-0.130365,0.074683,-0.020983,-0.487427,-0.003172,0.021267,0.078502,-0.025268,0.136727,0.075606
1403636585548555520,4.685905,-1.750723,0.923203,0.556584,-0.165466,-0.803738,-0.129781,0.079475,-0.023423,-0.482423,-0.003172,0.021267,0.078502,-0.025268,0.136727,0.075606
1403636585553555456,4.686314,-1.750844,0.920804,0.556206,-0.165030,-0.804180,-0.129219,0.084008,-0.025040,-0.477083,-0.003172,0.021267,0.078502,-0.025268,0.136727,0.075606
1403636585558555648,4.686745,-1.750972,0.918433,0.555826,-0.164570,-0.804622,-0.128689,0.088232,-0.026268,-0.471306,-0.003172,0.021267,0.078502,-0.025268,0.136727,0.075606
1403636585563555584,4.687195,-1.751105,0.916092,0.555439,-0.164105,-0.805065,-0.128185,0.091811,-0.027116,-0.465229,-0.003172,0.021267,0.078502,-0.025268,0.136727,0.075606
1403636585568555520,4.687661,-1.751243,0.913780,0.555049,-0.163645,-0.805508,-0.127684,0.094549,-0.028093,-0.459228,-0.003172,0.021267,0.078502,-0.025268,0.136727,0.075606
1403636585573555456,4.688139,-1.751388,0.911500,0.554661,-0.163201,-0.805949,-0.127163,0.096614,-0.029727,-0.453133,-0.003172,0.021267,0.078502,-0.025268,0.136727,0.075606
1403636585578555648,4.688626,-1.751541,0.909250,0.554280,-0.162797,-0.806381,-0.126601,0.098170,-0.031464,-0.446784,-0.003172,0.021267,0.078502,-0.025268,0.136727,0.075606
1403636585583555584,4.689119,-1.751702,0.907032,0.553909,-0.162448,-0.806802,-0.125991,0.099279,-0.033004,-0.440528,-0.003172,0.021267,0.078502,-0.025268,0.136727,0.075606
1403636585588555520,4.689617,-1.751871,0.904844,0.553546,-0.162155,-0.807213,-0.125339,0.099947,-0.034626,-0.434566,-0.003172,0.021267,0.078502,-0.025268,0.136727,0.075606
1403636585593555456,4.690118,-1.752048,0.902686,0.553182,-0.161915,-0.807618,-0.124645,0.100243,-0.036098,-0.428469,-0.003172,0.021267,0.078502,-0.025268,0.136727,0.075606
1403636585598555648,4.690619,-1.752231,0.900559,0.552812,-0.161716,-0.808023,-0.123918,0.100199,-0.037116,-0.422221,-0.003172,0.021267,0.078502,-0.025268,0.136727,0.075606
1403636585603555328,4.691119,-1.752418,0.898464,0.552442,-0.161547,-0.808425,-0.123168,0.099897,-0.037777,-0.415847,-0.003172,0.021267,0.078502,-0.025268,0.136727,0.075606
1403636585608555520,4.691618,-1.752608,0.896403,0.552061,-0.161396,-0.808831,-0.122411,0.099535,-0.038065,-0.408839,-0.003172,0.021267,0.078502,-0.025268,0.136727,0.075606
1403636585613555456,4.692114,-1.752798,0.894377,0.551660,-0.161252,-0.809247,-0.121666,0.099140,-0.037876,-0.401333,-0.003172,0.021267,0.078502,-0.025268,0.136727,0.075606
1403636585618555648,4.692609,-1.752986,0.892390,0.551248,-0.161117,-0.809664,-0.120934,0.098759,-0.037451,-0.393474,-0.003172,0.021267,0.078502,-0.025268,0.136727,0.075606
1403636585623555328,4.693103,-1.753172,0.890444,0.550833,-0.160991,-0.810080,-0.120213,0.098583,-0.037079,-0.384890,-0.003172,0.021267,0.078502,-0.025268,0.136727,0.075606
1403636585628555520,4.693596,-1.753357,0.888543,0.550411,-0.160876,-0.810496,-0.119496,0.098639,-0.036857,-0.375689,-0.003172,0.021267,0.078502,-0.025268,0.136727,0.075606
1403636585633555456,4.694058,-1.753412,0.886535,0.549976,-0.160746,-0.810910,-0.118793,0.098975,-0.034448,-0.369498,-0.003172,0.021267,0.078502,-0.025268,0.136728,0.075606
1403636585638555648,4.694555,-1.753586,0.884711,0.549550,-0.160625,-0.811329,-0.118070,0.099826,-0.034912,-0.360131,-0.003172,0.021267,0.078502,-0.025268,0.136728,0.075606
1403636585643555328,4.695057,-1.753763,0.882934,0.549128,-0.160496,-0.811745,-0.117352,0.101174,-0.036094,-0.350446,-0.003172,0.021267,0.078502,-0.025268,0.136728,0.075606
1403636585648555520,4.695568,-1.753949,0.881206,0.548710,-0.160355,-0.812160,-0.116630,0.102924,-0.038034,-0.340975,-0.003172,0.021267,0.078502,-0.025268,0.136728,0.075606
1403636585653555456,4.696087,-1.754146,0.879523,0.548297,-0.160204,-0.812575,-0.115895,0.104971,-0.040768,-0.332171,-0.003172,0.021267,0.078502,-0.025268,0.136728,0.075606
1403636585658555392,4.696618,-1.754358,0.877881,0.547882,-0.160055,-0.812992,-0.115136,0.107090,-0.044041,-0.324349,-0.003172,0.021267,0.078502,-0.025268,0.136728,0.075606
1403636585663555328,4.697158,-1.754586,0.876276,0.547458,-0.159916,-0.813418,-0.114341,0.108993,-0.047239,-0.317729,-0.003172,0.021267,0.078502,-0.025268,0.136728,0.075606
1403636585668555520,4.697707,-1.754829,0.874702,0.547021,-0.159783,-0.813853,-0.113524,0.110600,-0.050047,-0.311770,-0.003172,0.021267,0.078502,-0.025268,0.136728,0.075606
1403636585673555712,4.698263,-1.755085,0.873158,0.546571,-0.159661,-0.814294,-0.112699,0.111749,-0.052405,-0.305883,-0.003172,0.021267,0.078502,-0.025268,0.136728,0.075606
1403636585678555392,4.698823,-1.755351,0.871644,0.546119,-0.159551,-0.814734,-0.111873,0.112396,-0.054010,-0.299798,-0.003172,0.021267,0.078502,-0.025268,0.136728,0.075606
1403636585683555584,4.699385,-1.755623,0.870161,0.545675,-0.159451,-0.815164,-0.111046,0.112541,-0.054574,-0.293629,-0.003172,0.021267,0.078502,-0.025268,0.136728,0.075606
1403636585688555520,4.699982,-1.755876,0.868673,0.545229,-0.159356,-0.815585,-0.110242,0.113618,-0.053420,-0.288614,-0.003172,0.021267,0.078502,-0.025268,0.136729,0.075607
1403636585693555712,4.700548,-1.756139,0.867246,0.544776,-0.159291,-0.816007,-0.109451,0.113065,-0.051836,-0.282220,-0.003172,0.021267,0.078502,-0.025268,0.136729,0.075607
1403636585698555392,4.701111,-1.756393,0.865851,0.544314,-0.159250,-0.816426,-0.108687,0.112160,-0.049610,-0.275721,-0.003172,0.021267,0.078502,-0.025268,0.136729,0.075607
1403636585703555584,4.701669,-1.756635,0.864489,0.543841,-0.159228,-0.816844,-0.107951,0.110869,-0.047194,-0.268816,-0.003172,0.021267,0.078502,-0.025268,0.136729,0.075607
1403636585708555520,4.702219,-1.756864,0.863164,0.543351,-0.159231,-0.817264,-0.107236,0.109306,-0.044549,-0.261359,-0.003172,0.021267,0.078502,-0.025268,0.136729,0.075607
1403636585713555456,4.702762,-1.757080,0.861877,0.542842,-0.159258,-0.817687,-0.106550,0.107627,-0.041737,-0.253499,-0.003172,0.021267,0.078502,-0.025268,0.136729,0.075607
1403636585718555392,4.703295,-1.757282,0.860631,0.542315,-0.159307,-0.818112,-0.105900,0.105846,-0.039097,-0.245044,-0.003172,0.021267,0.078502,-0.025268,0.136729,0.075607
1403636585723555584,4.703820,-1.757472,0.859428,0.541778,-0.159374,-0.818536,-0.105273,0.104030,-0.036944,-0.236115,-0.003172,0.021267,0.078502,-0.025268,0.136729,0.075607
1403636585728555520,4.704336,-1.757653,0.858269,0.541235,-0.159454,-0.818958,-0.104663,0.102348,-0.035389,-0.227181,-0.003172,0.021267,0.078502,-0.025268,0.136729,0.075607
1403636585733555456,4.704887,-1.757821,0.857136,0.540687,-0.159538,-0.819374,-0.104077,0.102735,-0.034331,-0.219005,-0.003172,0.021267,0.078502,-0.025268,0.136730,0.075607
1403636585738555392,4.705396,-1.757993,0.856063,0.540137,-0.159638,-0.819792,-0.103484,0.101146,-0.034279,-0.209988,-0.003172,0.021267,0.078502,-0.025268,0.136730,0.075607
1403636585743555584,4.705899,-1.758166,0.855035,0.539579,-0.159736,-0.820217,-0.102883,0.099733,-0.034843,-0.201318,-0.003172,0.021267,0.078502,-0.025268,0.136730,0.075607
1403636585748555520,4.706394,-1.758343,0.854049,0.539023,-0.159834,-0.820640,-0.102276,0.098501,-0.035937,-0.192984,-0.003172,0.021267,0.078502,-0.025268,0.136730,0.075607
1403636585753555456,4.706884,-1.758526,0.853105,0.538471,-0.159927,-0.821061,-0.101657,0.097274,-0.037510,-0.184863,-0.003172,0.021267,0.078502,-0.025268,0.136730,0.075607
1403636585758555392,4.707367,-1.758719,0.852200,0.537923,-0.160012,-0.821483,-0.101018,0.096080,-0.039442,-0.177164,-0.003172,0.021267,0.078502,-0.025268,0.136730,0.075607
1403636585763555584,4.707845,-1.758921,0.851332,0.537387,-0.160094,-0.821899,-0.100358,0.095112,-0.041591,-0.170123,-0.003172,0.021267,0.078502,-0.025268,0.136730,0.075607
1403636585768555520,4.708319,-1.759135,0.850497,0.536863,-0.160178,-0.822310,-0.099673,0.094490,-0.043739,-0.163749,-0.003172,0.021267,0.078502,-0.025268,0.136730,0.075607
1403636585773555456,4.708791,-1.759358,0.849693,0.536343,-0.160271,-0.822717,-0.098961,0.094239,-0.045496,-0.157967,-0.003172,0.021267,0.078502,-0.025268,0.136730,0.075607
1403636585778555392,4.709262,-1.759588,0.848915,0.535831,-0.160376,-0.823117,-0.098241,0.094352,-0.046795,-0.152903,-0.003172,0.021267,0.078502,-0.025268,0.136730,0.075607
1403636585783555584,4.709792,-1.759825,0.848151,0.535312,-0.160491,-0.823512,-0.097528,0.097278,-0.047835,-0.148600,-0.003172,0.021267,0.078502,-0.025268,0.136730,0.075607
1403636585788555264,4.710281,-1.760065,0.847419,0.534792,-0.160632,-0.823909,-0.096804,0.098065,-0.048380,-0.143939,-0.003172,0.021267,0.078502,-0.025268,0.136730,0.075607
1403636585793555456,4.710773,-1.760308,0.846711,0.534261,-0.160796,-0.824306,-0.096078,0.098846,-0.048555,-0.139598,-0.003172,0.021267,0.078502,-0.025268,0.136730,0.075607
1403636585798555648,4.711268,-1.760551,0.846024,0.533713,-0.160983,-0.824710,-0.095349,0.099196,-0.048777,-0.135185,-0.003172,0.021267,0.078502,-0.025268,0.136730,0.075607
1403636585803555584,4.711765,-1.760794,0.845360,0.533148,-0.161180,-0.825121,-0.094622,0.099402,-0.048650,-0.130338,-0.003172,0.021267,0.078502,-0.025268,0.136730,0.075607
1403636585808555520,4.712262,-1.761036,0.844721,0.532561,-0.161379,-0.825544,-0.093902,0.099408,-0.048130,-0.125112,-0.003172,0.021267,0.078502,-0.025268,0.136730,0.075607
1403636585813555456,4.712758,-1.761276,0.844110,0.531963,-0.161575,-0.825971,-0.093198,0.099042,-0.047521,-0.119408,-0.003172,0.021267,0.078502,-0.025268,0.136730,0.075607
1403636585818555648,4.713251,-1.761511,0.843529,0.531349,-0.161766,-0.826407,-0.092511,0.098460,-0.046551,-0.112942,-0.003172,0.021267,0.078502,-0.025268,0.136730,0.075607
1403636585823555584,4.713742,-1.761740,0.842982,0.530716,-0.161956,-0.826853,-0.091833,0.097710,-0.045203,-0.106057,-0.003172,0.021267,0.078502,-0.025268,0.136730,0.075607
1403636585828555520,4.714228,-1.761962,0.842469,0.530071,-0.162148,-0.827304,-0.091167,0.096698,-0.043711,-0.099040,-0.003172,0.021267,0.078502,-0.025268,0.136730,0.075607
1403636585833555456,4.714774,-1.762181,0.841989,0.529404,-0.162326,-0.827761,-0.090524,0.098119,-0.042386,-0.091706,-0.003172,0.021267,0.078502,-0.025268,0.136731,0.075607
1403636585838555648,4.715260,-1.762390,0.841549,0.528727,-0.162497,-0.828230,-0.089887,0.096349,-0.041234,-0.084068,-0.003172,0.021267,0.078502,-0.025268,0.136731,0.075607
1403636585843555328,4.715737,-1.762594,0.841147,0.528041,-0.162646,-0.828705,-0.089274,0.094386,-0.040597,-0.076662,-0.003172,0.021267,0.078502,-0.025268,0.136731,0.075607
1403636585848555520,4.716204,-1.762797,0.840782,0.527342,-0.162769,-0.829191,-0.088673,0.092519,-0.040307,-0.069641,-0.003172,0.021267,0.078502,-0.025268,0.136731,0.075607
1403636585853555456,4.716663,-1.762998,0.840450,0.526636,-0.162882,-0.829682,-0.088072,0.090870,-0.040267,-0.063176,-0.003172,0.021267,0.078502,-0.025268,0.136731,0.075607
1403636585858555648,4.717114,-1.763200,0.840148,0.525938,-0.163000,-0.830166,-0.087467,0.089416,-0.040538,-0.057400,-0.003172,0.021267,0.078502,-0.025268,0.136731,0.075607
1403636585863555328,4.717558,-1.763404,0.839874,0.525249,-0.163129,-0.830642,-0.086856,0.088192,-0.040974,-0.052122,-0.003172,0.021267,0.078502,-0.025268,0.136731,0.075607
1403636585868555520,4.717996,-1.763610,0.839625,0.524562,-0.163270,-0.831112,-0.086241,0.087291,-0.041438,-0.047419,-0.003172,0.021267,0.078502,-0.025268,0.136731,0.075607
1403636585873555456,4.718431,-1.763819,0.839398,0.523876,-0.163422,-0.831578,-0.085639,0.086767,-0.042045,-0.043518,-0.003172,0.021267,0.078502,-0.025268,0.136731,0.075607
1403636585878555648,4.718865,-1.764030,0.839189,0.523189,-0.163579,-0.832040,-0.085057,0.086499,-0.042518,-0.040026,-0.003172,0.021267,0.078502,-0.025268,0.136731,0.075607
1403636585883555328,4.719297,-1.764243,0.838997,0.522494,-0.163740,-0.832503,-0.084495,0.086406,-0.042497,-0.036806,-0.003172,0.021267,0.078502,-0.025268,0.136731,0.075607
1403636585888555520,4.719803,-1.764459,0.838826,0.521782,-0.163896,-0.832965,-0.083975,0.089063,-0.042357,-0.033793,-0.003172,0.021267,0.078502,-0.025268,0.136732,0.075607
1403636585893555456,4.720248,-1.764670,0.838664,0.521065,-0.164063,-0.833432,-0.083471,0.088922,-0.041988,-0.031048,-0.003172,0.021267,0.078502,-0.025268,0.136732,0.075607
1403636585898555392,4.720692,-1.764878,0.838515,0.520346,-0.164242,-0.833895,-0.082988,0.088557,-0.041449,-0.028276,-0.003172,0.021267,0.078502,-0.025268,0.136732,0.075607
1403636585903555328,4.721133,-1.765084,0.838380,0.519623,-0.164445,-0.834352,-0.082526,0.088035,-0.040720,-0.026003,-0.003172,0.021267,0.078502,-0.025268,0.136732,0.075607
1403636585908555520,4.721571,-1.765285,0.838254,0.518892,-0.164674,-0.834807,-0.082076,0.087061,-0.039801,-0.024315,-0.003172,0.021267,0.078502,-0.025268,0.136732,0.075607
1403636585913555456,4.722003,-1.765481,0.838136,0.518142,-0.164928,-0.835267,-0.081630,0.085629,-0.038713,-0.022667,-0.003172,0.021267,0.078502,-0.025268,0.136732,0.075607
1403636585918555392,4.722427,-1.765671,0.838028,0.517371,-0.165201,-0.835734,-0.081190,0.083959,-0.037353,-0.020726,-0.003172,0.021267,0.078502,-0.025268,0.136732,0.075607
1403636585923555584,4.722842,-1.765854,0.837929,0.516584,-0.165487,-0.836205,-0.080768,0.082076,-0.035758,-0.018611,-0.003172,0.021267,0.078502,-0.025268,0.136732,0.075607
1403636585928555520,4.723247,-1.766028,0.837842,0.515779,-0.165780,-0.836683,-0.080373,0.080003,-0.033661,-0.016554,-0.003172,0.021267,0.078502,-0.025268,0.136732,0.075607
